,url,city,city2,name_hotel,score,coordinates,text_description
27,https://www.booking.com/hotel/fr/la-terrasse-du-thiou.fr.html,Annecy,,La terrasse du Thiou,"9,2","6.08641550276313,45.8813621296869,6.13814135756487,45.9172929628331","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement La terrasse du Thiou\xa0! "", ' pour économiser.', 'Située à Annecy, à 35 km de Rochexpo et du lac du Bourget, La terrasse du Thiou propose un hébergement avec une cuisine. Vous pourrez pratiquer diverses activités dans les environs, telles que la pêche et la randonnée.', 'Cet appartement comprend 2 chambres, une salle de bains et une télévision à écran plat.', ""Vous pourrez profiter d'une terrasse."", ""Vous séjournerez à 40 km du stade de Genève et à 44 km du jet d'eau. L'aéroport d'Annecy-Haute-Savoie-Mont-Blanc, le plus proche, est à 7 km. ""]"
28,https://www.booking.com/hotel/fr/appart-au-calme-avec-vue-lac-et-montagnes.fr.html,Annecy,,Apt calme VUE LAC - 2 Chambres - Sauna,"9,3","6.11341745487822,45.8670105834269,6.16512994512178,45.9029414165731","[""Doté d'un jardin et d'une terrasse, l'Apt calme VUE LAC - 2 Chambres - Sauna propose un hébergement à Annecy avec une connexion Wi-Fi gratuite et une vue sur le lac. Vous pourrez pratiquer diverses activités dans les environs, telles que la randonnée, le ski et le ping-pong."", ""Cet appartement comprend 2 chambres séparées, un salon, une salle de bains ainsi qu'une cuisine entièrement équipée avec un micro-ondes et un réfrigérateur. Les serviettes et le linge de lit sont fournis."", ""Lors de votre séjour, vous pourrez profiter d'un sauna. Vous pourrez pratiquer le vélo et la pêche dans les environs."", ""Rochexpo et le lac du Bourget se trouvent à 38 km. L'aéroport d'Annecy-Haute-Savoie-Mont-Blanc, le plus proche, est à 9 km. ""]"
29,https://www.booking.com/hotel/fr/rose-du-lac.fr.html,Annecy,,ROSE DU LAC,"8,7","6.09862839084278,45.8896939834269,6.15036200915722,45.9256248165731","[""Doté d'un restaurant et d'une terrasse, le ROSE DU LAC propose un hébergement avec une connexion Wi-Fi gratuite et une vue sur la ville à Annecy. Occupant un bâtiment datant de 2000, il se trouve à 32 km de Rochexpo et à 37 km du lac du Bourget."", ""Cet appartement comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision à écran plat, un coin repas, une cuisine entièrement équipée et un balcon avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires."", ""Vous séjournerez à 38 km du stade de Genève et à 41 km du jet d'eau. L'aéroport d'Annecy-Haute-Savoie-Mont-Blanc, le plus proche, est à 8 km. ""]"
30,https://www.booking.com/hotel/fr/residence-lyon-part-dieu.fr.html,Lyon,,Residhotel Lyon Part Dieu,"7,4","4.83337944454177,45.73764154013,4.88497191959397,45.7735723732762","[""L'établissement Residhotel Lyon Part Dieu se situe au cœur du quartier d'affaires de Lyon, à seulement 700 mètres de la gare de Lyon-Part-Dieu et de l'arrêt de navette qui dessert l'aéroport. Il propose des appartements dotés d'une connexion Wi-Fi gratuite."", ""Les appartements du Residhotel Lyon Part Dieu comprennent une kitchenette, une machine à café de marque Café Richard, un coin salon ainsi qu'une télévision par satellite. Climatisés et insonorisés, tous les hébergements sont desservis par un ascenseur."", ""La résidence sert un petit-déjeuner continental tous les jours. Vous pourrez également profiter d'une réception ouverte 24h/24, ainsi que de services de blanchisserie et de nettoyage à sec, sur demande."", ""Le Residhotel Lyon Part Dieu se trouve à 550 mètres de la rue Garibaldi. La station de métro Garibaldi, accessibles à 750 mètres de l'hôtel, vous permettra de rejoindre le centre-ville de Lyon, situé à 1,6 km. ""]"
31,https://www.booking.com/hotel/fr/splendid-hotel-annecy.fr.html,Annecy,,Le Splendid Hotel Lac D'Annecy,"8,3","6.1015839292642,45.8827130285603,6.15331104258333,45.9186438617065","[""Donnant sur le lac d’Annecy, le Splendid Hotel Lac D'Annecy se situe dans le centre de la vieille ville d’Annecy, à quelques pas des rues commerçantes. Vous séjournerez à proximité des cinémas, du théâtre et des meilleurs restaurants de la ville."", ""Les chambres disposent d'une télévision par satellite à écran plat, d'un minibar ainsi que d'une salle de bains privative avec baignoire ou douche, articles de toilette gratuits et sèche-cheveux."", ""Bordant le canal de Vassé, l'hôtel est en face de la pelouse du Champ de Mars, à 200 mètres de la plage et de l'embarcadère d'où partent les croisières sur le lac. Il comporte des salons et une terrasse surplombant le Champ de Mars et le lac d'Annecy. Lors de votre séjour, vous pourrez profiter d'une salle de sport."", ""Pour tout long séjour, l'Hotel Splendid vous offre la 11ème nuit. ""]"
32,https://www.booking.com/hotel/fr/ibis-annecy-centre-vieille-ville.fr.html,Annecy,,ibis Annecy Centre Vieille Ville,"8,2","6.09664711884138,45.8802733800389,6.14837195941332,45.9162042131851","[""Situé à seulement 700 mètres du lac d'Annecy, l'ibis Annecy Centre Vieille Ville possède une réception ouverte 24h/24, une bagagerie, ainsi qu'une connexion Wi-Fi gratuite. Un parking public est accessible à proximité moyennant un supplément et sous réserve de disponibilité."", ""Les chambres comprennent un bureau, une armoire et une télévision par satellite à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux."", ""Un petit-déjeuner buffet est servi chaque matin. Il se compose de mets sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des heures régulières de petit-déjeuner, vous pourrez également profiter d'une option plus légère, à partir de 4h00. De plus, vous aurez la possibilité de vous détendre autour d'un verre au bar de l'établissement."", ""L'ibis Annecy Centre Vieille Ville se trouve à seulement 500 mètres de la gare d'Annecy. ""]"
33,https://www.booking.com/hotel/fr/hotelo-lyon.fr.html,Lyon,,Hotelo Lyon Charité,"8,4","4.80377077336439,45.7313316509932,4.85535741572253,45.7672624841394","[""Situé dans le centre historique de Lyon, dans un bâtiment datant du XIXe siècle à côté de la place Carnot, l'Hotelo Lyon Charité propose des hébergements avec une connexion Wi-Fi gratuite et une réception ouverte 24h/24."", ""Toutes les chambres disposent de la climatisation, d'un bureau, d'une télévision par satellite à écran plat avec Canal+, ainsi que d'une salle de bains privative."", 'Vous pourrez déguster un petit-déjeuner buffet qui comporte des viennoiseries, du pain, des yaourts, des jus de fruits et des boissons chaudes. De nombreux restaurants sont accessibles à pied.', 'La gare et la station de métro Perrache sont accessibles en 3 minutes à pied. Vous pourrez rejoindre les autoroutes E15 et A6 en quelques minutes en voiture. ']"
34,https://www.booking.com/hotel/fr/une-nuit-au-chateau.fr.html,Lyon,,Une Nuit Au Château,"8,8","4.76048396319561,45.7395244453636,4.81207817913219,45.7754552785098","[""Situé à Lyon, l'établissement Une Nuit Au Château vous propose une connexion Wi-Fi gratuite dans l'ensemble des locaux."", ""Certains logements possèdent une salle de bains privative avec une baignoire spa, tandis que d'autres comprennent des peignoirs et des articles de toilette gratuits. Plusieurs chambres comportent un coin salon, idéal pour se détendre après une journée bien remplie."", 'Le petit-déjeuner vous sera servi tous les matins entre 8h30 et 10h00.', ""L'Une Nuit Au Château se trouve à 2,8 km de la basilique Notre-Dame de Fourvière, à moins de 4 km du musée des beaux-arts de Lyon et à 23 km de l'aéroport de Lyon-Saint-Exupéry, le plus proche. ""]"
35,https://www.booking.com/hotel/fr/mi-digital-appartement-lyon.fr.html,Lyon,,MiHotel Gailleton,"8,4","4.80430730395055,45.7375897009205,4.85589973107603,45.7735205340667","['Le MiHotel Gailleton vous accueille dans le centre-ville de Lyon, à 1,3 km du musée des Beaux-Arts et à 1,5 km de la basilique Notre-Dame de Fourvière. Il propose des suites à différentes adresses, autour de la place Bellecour. Une connexion Wi-Fi est accessible gratuitement dans les hébergements.', 'Tous les logements disposent d’une télévision à écran plat, d’un micro-ondes et d’une machine à café.', 'Moyennant des frais supplémentaires, vous pourrez profiter d’un petit-déjeuner livré à votre porte. Des jus de fruits sont fournis dans le minibar.', 'L’opéra national de Lyon se trouve à 1,4 km. Enfin, l’aéroport de Lyon Saint-Exupéry, le plus proche, est à 30 km. ']"
36,https://www.booking.com/hotel/fr/lyon-ouest-lyon.fr.html,Lyon,,Hotel Lyon-ouest,"8,6","4.78886449397689,45.7706425834269,4.84048750602311,45.8065734165731","[""Situé sur les rives de la Saône, à 6 km de la place Bellecour, l'Hôtel Lyon-ouest propose 102 chambres, un restaurant, un bar et une salle de sport. ll possède une réception ouverte 24h/24. Une connexion Wi-Fi est accessible gratuitement dans l'ensemble des locaux."", ""Toutes les chambres disposent de la climatisation ainsi que d'une télévision à écran plat avec Canal + et beIN Sports. Les salles de bains privatives sont munies d'articles de toilette gratuits et d'un sèche-cheveux."", 'Un petit-déjeuner buffet vous sera servi tous les matins. Vous pourrez déguster de la cuisine italienne au restaurant sur place.', ""La vieille ville de Lyon vous attend à 15 minutes de route de l'Hôtel Lyon-ouest, tandis que Lyon-Vaise se trouve à 2 km. L'aéroport de Lyon-Saint-Exupéry est situé à une demi-heure en voiture. ""]"
37,https://www.booking.com/hotel/fr/bleumarinelyoncentre.fr.html,Lyon,,Campanile Lyon Centre - Berges du Rhône,"7,1","4.81615647523194,45.7387344456208,4.86774996073455,45.774665278767","['Le Campanile Lyon Centre - Berges du Rhône propose une connexion Wi-Fi gratuite. Il se situe à seulement 2 minutes à pied de la station de métro Guillotière et à 8 minutes en voiture de la gare de la Part-Dieu.', ""Aménagées sur 8 étages, les chambres du Campanile sont simplement décorées. Elles comprennent la climatisation ainsi qu'une télévision à écran plat avec les chaînes satellite et Canal +. Leur salle de bains privative est équipée d'une baignoire ou d'une douche et d'un sèche-cheveux. Quatre des chambres sont adaptées aux personnes à mobilité réduite."", ""Cet hôtel sert un petit-déjeuner buffet tous les matins. Il vous fera profiter d'une réception ouverte 24h/24, de 2 salles de réunion et d'un service d'enregistrement rapide. Des journaux gratuits sont également fournis."", 'Cet hôtel se trouve à 15 minutes de marche de la place Bellecour et de la rue de la République, la rue commerçante principale de Lyon. Vous pourrez rejoindre les autoroutes A6 et A7 en 5 minutes de route. ']"
38,https://www.booking.com/hotel/fr/lagrange-city-apartha-tel-lyon-lumia-re.fr.html,Lyon,,Lagrange Aparthotel Lyon Lumière,"8,1","4.84313886663874,45.7284932315602,4.89472288587133,45.7644240647064","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Lagrange Aparthotel Lyon Lumière\xa0! "", ' pour économiser.', 'Installé à mi-chemin entre les stations de métro Sans Souci et Monplaisir-Lumière, la ligne desservant directement la place Bellecour et la vieille ville de Lyon, le Lagrange Aparthotel Lyon Lumière possède un spa avec un sauna, un hammam et un jacuzzi. Il propose des studios et des appartements avec connexion Wi-Fi gratuite. L’Institut & Musée Lumière se trouve à 200 mètres.', 'Les logements comprennent une télévision à écran plat. Leur kitchenette est équipée d’un micro-ondes, d’un grille-pain, d’une machine à café, de plaques de cuisson, d’un réfrigérateur et d’une bouilloire. Les serviettes de toilette et le linge de lit sont fournis.', 'Chaque matin, vous pourrez déguster un petit-déjeuner buffet continental sur place. Cet appart’hôtel comporte une réception avec bagagerie ainsi qu’une blanchisserie, disponible moyennant des frais supplémentaires.', 'Vous séjournerez à 10 minutes en métro de la gare de Lyon-Part-Dieu. L’aéroport de Lyon-Saint-Exupéry est accessible en 25 minutes en voiture. Le parking de l’établissement est accessible sous réserve de disponibilité et moyennant des frais supplémentaires. ']"
39,https://www.booking.com/hotel/fr/mob-lyon-confluence.fr.html,Lyon,,MOB HOTEL Lyon Confluence,"7,9","4.79019886123922,45.7166488834269,4.84177193876088,45.7525797165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement MOB HOTEL Lyon Confluence\xa0! "", ' pour économiser.', 'Installé à 2 minutes à pied du musée des Confluences et à 10 minutes de marche d’un centre commercial, le MOB HOTEL Lyon Confluence vous propose un restaurant et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. L’hôtel dispose d’une terrasse et vous pourrez déguster vos repas dans la cantine bio italienne en libre-service.\n', 'Vous pourrez profiter d’un buffet bio avec un choix limité, mais incluant uniquement des produits de qualité.', 'Les suites disposent d’un coin salon, d’un réfrigérateur, d’une machine à café et de toilettes séparées. Les chambres doubles sont pourvues d’un bureau. Tous les logements sont climatisés et comprennent un coffre-fort ainsi qu’une salle de bains privative.', 'La réception de l’hôtel est ouverte 24h/24. Des séances de yoga, de gymnastique suédoise et de pilates sont organisées sur place. Le MOB HOTEL Lyon Confluence possède également un magasin éphémère.', 'Le MOB HOTEL Lyon Confluence se trouve à 5 minutes de marche de l’arrêt de tramway Musée des Confluences et à 1,6 km du stade de Gerland. Vous pourrez rejoindre le centre culturel La Sucrière en 2 minutes à pied. L’aéroport de Lyon-Saint-Exupéry est, quant à lui, situé à 21 km. Une borne de recharge pour les voitures électriques est à votre disposition sur place. ']"
40,https://www.booking.com/hotel/fr/perrache.fr.html,Lyon,,Hôtel Chromatics,"7,6","4.80001781212918,45.7267187951577,4.85160019171603,45.7626496283038","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Chromatics\xa0! "", ' pour économiser.', 'L’Hôtel Chromatics vous accueille sur la Presqu’île de Lyon, à 6 minutes à pied de la gare et de la station de métro Perrache. L’établissement possède un restaurant traditionnel sur place, une terrasse ombragée et un jardin. Une connexion Wi-Fi est en outre accessible gratuitement dans l’ensemble des locaux.', 'Toutes les chambres de l’Hôtel Chromatics Perrache sont dotées de la climatisation, d’une salle de bains privative et d’une télévision par satellite à écran plat.', 'Un petit-déjeuner buffet est servi tous les matins. Pendant votre séjour, vous pourrez faire une partie de billard ou vous détendre autour d’un verre le soir au bar de l’hôtel ou sur la terrasse.', 'Implanté au cœur de la ville, l’hôtel se trouve à 800 mètres de la place Carnot et de l’autoroute E15/A6. La vieille ville et la cathédrale Saint-Jean sont à 2,5 km. L’arrêt de tramway Suchet vous attend à 200 mètres de l’établissement. L’hôtel propose par ailleurs un tarif préférentiel pour le parking public situé à 4 minutes à pied. ']"
